week, name, version, count, created, downloads
2016/53, sugar_refinery, 1.0.0, 1, 2016-01-03, 3095
2016/53, zucker, 100.2.0, 17, 2016-01-03, 3372
2016/53, egonil, 1.0.0, 1, 2016-01-02, 2422
2016/53, instance_variables_from, 1.0.0, 1, 2016-01-02, 2364
2016/53, iterate, 1.0.0, 1, 2016-01-02, 2362
2016/53, microgem, 1.0.5, 6, 2016-01-02, 1875
2015/49, unicode-display_width, 0.3.0, 4, 2015-12-04, 3769
2015/45, microgem, 1.0.4, 5, 2015-11-07, 1921
2015/44, figures, 0.2.0, 2, 2015-11-01, 3326
2015/44, figures, 0.1.0, 1, 2015-10-26, 1940
2015/39, website, 1.0.0, 1, 2015-09-27, 2654
2015/27, uke, 1.0.0, 1, 2015-07-02, 2551
2015/24, micrologger, 0.1.2, 3, 2015-06-09, 2795
2015/24, micrologger, 0.1.1, 2, 2015-06-09, 1962
2015/24, rationalist, 2.0.0, 1, 2015-06-09, 130934
2015/17, cd, 1.0.1, 2, 2015-04-22, 207370
2015/16, irbtools, 2.0.1, 44, 2015-04-15, 30913
2015/16, sig, 1.0.1, 2, 2015-04-15, 2817
2015/16, sig, 1.0.0, 1, 2015-04-14, 1905
2015/16, exists, 1.0.0, 1, 2015-04-13, 3064
2015/16, null_plus, 1.0.0, 1, 2015-04-13, 2900
2015/16, null_question, 1.0.0, 1, 2015-04-13, 2972
2015/15, clipboard_formatter, 1.0.0, 1, 2015-04-06, 2861
2015/14, nem, 1.0.0, 1, 2015-04-01, 2890
2015/14, zucker, 100.1.0, 16, 2015-04-01, 2299
2015/13, cd, 1.0.0, 1, 2015-03-29, 4652
2015/13, every_day_irb, 2.0.0, 25, 2015-03-29, 86692
2015/13, fancy_irb, 1.0.0, 14, 2015-03-29, 15517
2015/13, irbtools, 2.0.0, 43, 2015-03-29, 4028
2015/13, irbtools-more, 2.0.0, 14, 2015-03-29, 7571
2015/13, wirb, 2.0.0, 18, 2015-03-29, 169164
2015/13, code, 0.9.0, 1, 2015-03-28, 28229
2015/13, core_docs, 0.9.0, 1, 2015-03-28, 2371
2015/13, debugging, 1.1.0, 4, 2015-03-26, 30497
2015/13, microgem, 1.0.3, 4, 2015-03-26, 2063
2015/13, boolean2, 1.0.0, 1, 2015-03-25, 2993
2015/13, microgem, 1.0.2, 3, 2015-03-23, 1986
2015/12, fancy_irb, 0.8.2, 13, 2015-03-22, 2297
2015/12, paint, 1.0.0, 10, 2015-03-22, 138967
2015/12, paint-shortcuts, 1.0.0, 1, 2015-03-22, 2463
2015/12, J-_-L, 1.0.0, 1, 2015-03-20, 2208
2015/12, fancy_irb, 0.8.1, 12, 2015-03-20, 2178
2015/12, microgem, 1.0.1, 2, 2015-03-20, 2003
2015/12, multi_block, 1.1, 2, 2015-03-20, 2707
2015/12, named_proc, 1.1, 2, 2015-03-20, 2786
2015/12, microgem, 1.0.0, 1, 2015-03-19, 1988
2015/12, fancy_irb, 0.8.0, 11, 2015-03-18, 2155
2015/11, added, 1.0.1, 2, 2015-03-15, 3597
2015/11, added, 1.0.0, 1, 2015-03-15, 2752
2015/11, lotus-postgres, 0.1.0, 1, 2015-03-15, 2830
2015/11, microevent, 1.1.0, 4, 2015-03-14, 2918
2015/11, microevent, 1.0.2, 3, 2015-03-13, 2043
2015/11, microevent, 1.0.1, 2, 2015-03-12, 2002
2015/11, microevent, 1.0.0, 1, 2015-03-12, 2001
2015/11, micrologger, 0.1.0, 1, 2015-03-12, 2031
2015/09, value_struct, 0.8.0, 4, 2015-02-24, 3531
2015/08, clipboard, 1.0.6, 24, 2015-02-18, 793741
2015/06, unicode-display_width, 0.2.0, 3, 2015-02-05, 19140
2015/04, irbtools-more, 1.7.2, 13, 2015-01-25, 6341
2015/04, debugging, 1.0.2, 3, 2015-01-24, 4879
2015/04, every_day_irb, 1.7.1, 24, 2015-01-24, 8928
2015/04, irbtools, 1.7.1, 42, 2015-01-24, 5513
2015/01, pws, 1.0.6, 16, 2015-01-01, 9280
2014/47, paint, 0.9.0, 9, 2014-11-18, 332914
2014/45, irbtools-more, 1.7.1, 12, 2014-11-09, 2365
2014/44, every_day_irb, 1.7.0, 23, 2014-10-27, 3990
2014/44, irbtools, 1.7.0, 41, 2014-10-27, 7328
2014/44, irbtools-more, 1.7.0, 11, 2014-10-27, 2176
2014/37, nomore, 0.1.0, 1, 2014-09-11, 2992
2014/36, derb, 0.3.0, 3, 2014-09-01, 3227
2014/34, derb, 0.2.0, 2, 2014-08-23, 2443
2014/34, derb, 0.1.0, 1, 2014-08-23, 2417
2014/29, yyid, 4, 1, 2014-07-16, 3301
2014/14, zucker, 100.0.0, 15, 2014-04-01, 3382
2014/13, pws, 1.0.5, 15, 2014-03-24, 2553
2014/07, Deutsch, 1.0.0, 1, 2014-02-16, 3544
2014/07, every_day_irb, 1.6.1, 22, 2014-02-16, 16005
2014/07, every_day_irb, 1.6.0, 21, 2014-02-16, 2512
2014/07, irbtools, 1.6.1, 40, 2014-02-16, 12571
2014/07, irbtools, 1.6.0, 39, 2014-02-16, 5265
2014/07, irbtools-more, 1.6.1, 10, 2014-02-16, 11378
2014/07, irbtools-more, 1.6.0, 9, 2014-02-16, 2343
2014/07, procstar, 1.0.0, 1, 2014-02-16, 3107
2014/07, debugging, 1.0.1, 2, 2014-02-15, 21042
2014/03, debugging, 1.0.0, 1, 2014-01-19, 2741
2014/03, paint, 0.8.7, 8, 2014-01-19, 197447
2014/03, ruby_version, 1.0.1, 2, 2014-01-17, 246115
2014/03, ruby_engine, 1.0.1, 2, 2014-01-15, 235292
2014/03, ruby_info, 1.0.1, 2, 2014-01-15, 223831
2014/03, ruby_info, 1.0.0, 1, 2014-01-15, 2273
2014/03, ruby_engine, 1.0.0, 1, 2014-01-14, 2338
2014/03, ruby_version, 1.0.0, 1, 2014-01-14, 2357
2014/03, irbtools-more, 1.5.2, 8, 2014-01-13, 2568
2014/03, wirb, 1.0.3, 17, 2014-01-13, 301029
2013/49, rg, 0.1.2, 2, 2013-12-08, 3464
2013/49, rg, 0.1.1, 1, 2013-12-08, 2274
2013/48, palava_machine, 1.0.1, 2, 2013-11-29, 3489
2013/41, palava_machine, 1.0.0, 1, 2013-10-10, 2392
2013/41, every_day_irb, 1.5.1, 20, 2013-10-08, 6526
2013/41, irbtools, 1.5.1, 38, 2013-10-08, 5745
2013/41, irbtools-more, 1.5.1, 7, 2013-10-08, 2841
2013/41, wirb, 1.0.2, 16, 2013-10-08, 28779
2013/34, local_port, 0.1.0, 1, 2013-08-22, 4128
2013/22, every_day_irb, 1.5.0, 19, 2013-05-27, 7062
2013/22, irbtools, 1.5.0, 37, 2013-05-27, 8085
2013/22, irbtools-more, 1.5.0, 6, 2013-05-27, 3290
2013/18, clipboard, 1.0.5, 23, 2013-04-30, 96040
2013/18, ripltools, 0.7.0, 11, 2013-04-30, 5611
2013/18, zucker, 13.1, 14, 2013-04-30, 12137
2013/17, clipboard, 1.0.4, 22, 2013-04-23, 3977
2013/17, ripl-multi_line, 0.3.1, 12, 2013-04-23, 684393
2013/17, clipboard, 1.0.3, 21, 2013-04-22, 3119
2013/16, clipboard, 1.0.2, 20, 2013-04-21, 3415
2013/16, paint, 0.8.6, 7, 2013-04-21, 81499
2013/05, securerandom-array, 0.9.0, 1, 2013-01-30, 4671
2013/04, forty_two, 42, 1, 2013-01-23, 3838
2012/49, wirb, 1.0.1, 15, 2012-12-07, 48346
2012/48, every_day_irb, 1.4.0, 18, 2012-12-02, 7613
2012/48, irbtools, 1.4.0, 36, 2012-12-02, 7408
2012/48, irbtools-more, 1.4.0, 5, 2012-12-02, 3398
2012/48, wirb, 0.5.0, 14, 2012-12-02, 3145
2012/48, fancy_irb, 0.7.3, 10, 2012-11-30, 38549
2012/44, value_struct, 0.7.0, 3, 2012-11-04, 2746
2012/44, value_struct, 0.6.0, 2, 2012-11-03, 2627
2012/44, value_struct, 0.5.0, 1, 2012-11-03, 2627
2012/41, every_day_irb, 1.3.0, 17, 2012-10-09, 4482
2012/41, every_day_irb, 1.2.3, 16, 2012-10-09, 3004
2012/41, irbtools, 1.2.3, 35, 2012-10-09, 4270
2012/33, pws, 1.0.4, 14, 2012-08-14, 3422
2012/27, pws, 1.0.3, 13, 2012-07-06, 2801
2012/24, pws, 1.0.2, 12, 2012-06-14, 2774
2012/24, paint, 0.8.5, 6, 2012-06-12, 40462
2012/22, pws, 1.0.1, 11, 2012-05-31, 2859
2012/22, pws, 1.0.0, 10, 2012-05-28, 2744
2012/21, pws, 1.0.0.pre.1, 9, 2012-05-24, 2205
2012/18, pws, 0.9.2, 8, 2012-05-02, 2803
2012/11, every_day_irb, 1.2.2, 15, 2012-03-18, 12653
2012/11, irbtools, 1.2.2, 34, 2012-03-18, 10216
2012/11, wirb, 0.4.2, 13, 2012-03-18, 24550
2012/11, every_day_irb, 1.2.1, 14, 2012-03-12, 3408
2012/11, irbtools, 1.2.1, 33, 2012-03-12, 3214
2012/04, slim_migrations, 3.2.1, 8, 2012-01-29, 3845
2012/04, slim_migrations, 3.1.1, 6, 2012-01-29, 2791
2012/04, slim_migrations, 3.0.1, 4, 2012-01-29, 2722
2012/04, slim_migrations, 2.3.1, 2, 2012-01-29, 2734
2012/04, clipboard, 1.0.1, 19, 2012-01-24, 35480
2012/04, pws, 0.9.1, 7, 2012-01-24, 3065
2012/03, pws, 0.9.0, 6, 2012-01-19, 2969
2012/03, zucker, 12.1, 13, 2012-01-16, 21419
2012/02, ripl-auto_indent, 0.2.0, 7, 2012-01-12, 14468
2012/02, ripltools, 0.6.0, 10, 2012-01-12, 3382
2012/02, ruby_indentation, 0.2.0, 1, 2012-01-12, 14514
2012/02, every_day_irb, 1.2.0, 13, 2012-01-10, 4775
2012/02, irbtools, 1.2.0, 32, 2012-01-10, 7473
2012/02, irbtools-more, 1.2.0, 4, 2012-01-10, 4291
2012/02, clipboard, 1.0.0, 18, 2012-01-09, 5466
2012/01, paint, 0.8.4, 5, 2012-01-08, 11581
2012/01, rubybuntu-gedit, 12.01.05, 16, 2012-01-04, 5418
2012/01, slim_migrations, 3.2.0, 7, 2012-01-04, 2789
2011/49, rubybuntu-gedit, 11.12.06, 15, 2011-12-06, 2876
2011/45, psycho, 0.0.0, 1, 2011-11-11, 4076
2011/44, every_day_irb, 1.1.1, 12, 2011-11-01, 4746
2011/44, every_day_irb, 1.1.0, 11, 2011-11-01, 3305
2011/44, fancy_irb, 0.7.2, 9, 2011-11-01, 19740
2011/44, irbtools, 1.1.1, 31, 2011-11-01, 4462
2011/44, irbtools, 1.1.0, 30, 2011-11-01, 3098
2011/44, ripl-auto_indent, 0.1.5, 6, 2011-11-01, 3846
2011/44, ripltools, 0.1.8, 9, 2011-11-01, 2941
2011/44, rubybuntu-gedit, 11.11.01, 14, 2011-11-01, 2844
2011/43, every_day_irb, 1.1.0.pre.3, 10, 2011-10-26, 2161
2011/43, irbtools, 1.1.0.pre.3, 29, 2011-10-26, 2151
2011/43, every_day_irb, 1.1.0.pre.2, 9, 2011-10-24, 2168
2011/43, irbtools, 1.1.0.pre.2, 28, 2011-10-24, 2062
2011/43, multi_block, 1.0, 1, 2011-10-24, 3094
2011/43, named_proc, 1.0, 1, 2011-10-24, 3087
2011/42, ripltools, 0.1.7, 8, 2011-10-19, 2836
2011/42, rubybuntu-gedit, 11.10.18, 13, 2011-10-18, 2841
2011/41, every_day_irb, 1.1.0.pre, 8, 2011-10-15, 2165
2011/41, irbtools, 1.1.0.pre, 27, 2011-10-14, 2148
2011/40, ripltools, 0.1.6, 7, 2011-10-06, 2939
2011/39, rubybuntu-gedit, 11.09.30, 12, 2011-09-29, 2861
2011/39, rubybuntu-gedit, 11.09.29, 11, 2011-09-29, 2822
2011/38, fancy_irb, 0.7.1, 8, 2011-09-19, 5741
2011/37, rubybuntu-gedit, 11.09.19, 10, 2011-09-18, 2819
2011/37, rubybuntu-gedit, 11.09.14, 9, 2011-09-14, 2818
2011/35, rubybuntu-gedit, 11.08.31, 8, 2011-08-31, 2833
2011/35, rubybuntu-gedit, 11.08.30, 7, 2011-08-30, 2842
2011/35, rubybuntu-gedit, 11.08.29, 6, 2011-08-29, 2861
2011/34, rubybuntu-gedit, 11.08.23, 5, 2011-08-23, 2835
2011/33, every_day_irb, 1.0.6, 7, 2011-08-20, 6198
2011/33, irbtools, 1.0.6, 26, 2011-08-20, 6152
2011/33, rubybuntu-gedit, 11.08.21, 4, 2011-08-20, 2825
2011/33, rubybuntu-gedit, 11.08.20, 3, 2011-08-19, 2824
2011/33, rubybuntu-gedit, 11.08.19, 2, 2011-08-18, 2874
2011/33, rubybuntu-gedit, 11.08.18, 1, 2011-08-18, 2860
2011/28, ripl-color_result, 0.4.1, 9, 2011-07-17, 45910
2011/28, slim_migrations, 3.1.0, 5, 2011-07-15, 3013
2011/28, slim_migrations, 3.0.0, 3, 2011-07-15, 2990
2011/28, slim_migrations, 2.3.0, 1, 2011-07-15, 2787
2011/27, paint, 0.8.3, 4, 2011-07-10, 15608
2011/27, ripl-color_result, 0.4.0, 8, 2011-07-09, 2905
2011/27, every_day_irb, 1.0.5, 6, 2011-07-08, 5342
2011/27, paint, 0.8.2, 3, 2011-07-08, 3228
2011/27, wirb, 0.4.1, 12, 2011-07-08, 14956
2011/27, fancy_irb, 0.7.0, 7, 2011-07-07, 7385
2011/27, irbtools, 1.0.5, 25, 2011-07-07, 5086
2011/27, paint, 0.8.1, 2, 2011-07-07, 3152
2011/27, wirb, 0.4.0, 11, 2011-07-07, 3080
2011/26, paint, 0.8.0, 1, 2011-06-29, 3149
2011/25, clipboard, 0.9.9, 17, 2011-06-23, 14757
2011/24, wirb, 0.3.2, 10, 2011-06-15, 4429
2011/23, harvester, 0.8.0.pre.3, 3, 2011-06-10, 2231
2011/23, harvester, 0.8.0.pre.2, 2, 2011-06-06, 2152
2011/21, every_day_irb, 1.0.4, 5, 2011-05-28, 5287
2011/21, irbtools, 1.0.4, 24, 2011-05-28, 5085
2011/21, harvester, 0.8.0.pre.1, 1, 2011-05-27, 2189
2011/21, every_day_irb, 1.0.3, 4, 2011-05-26, 3611
2011/21, every_day_irb, 1.0.2, 3, 2011-05-26, 3392
2011/21, irbtools, 1.0.3, 23, 2011-05-26, 3369
2011/21, irbtools, 1.0.2, 22, 2011-05-26, 3052
2011/21, ripl-color_result, 0.3.1, 7, 2011-05-26, 3178
2011/21, wirb, 0.3.1, 9, 2011-05-26, 4362
2011/21, wirb, 0.3.0, 8, 2011-05-26, 3318
2011/21, zucker, 11, 12, 2011-05-26, 12529
2011/20, fresh, 0.2.1, 3, 2011-05-20, 5404
2011/20, ripl-fresh, 0.2.1, 5, 2011-05-20, 4214
2011/20, every_day_irb, 1.0.1, 2, 2011-05-19, 3842
2011/20, irbtools, 1.0.1, 21, 2011-05-19, 3675
2011/20, every_day_irb, 1.0.0, 1, 2011-05-18, 3485
2011/20, irbtools, 1.0.0, 20, 2011-05-18, 3278
2011/20, irbtools-more, 0.3.2, 3, 2011-05-18, 3755
2011/20, rvm_loader, 1.0.0, 1, 2011-05-18, 11859
2011/20, wirb, 0.2.6, 7, 2011-05-18, 3695
2011/19, wirb, 0.2.5, 6, 2011-05-12, 3185
2011/19, logger-colors, 1.0.0, 1, 2011-05-09, 936281
2011/18, ripl-profiles, 0.2.1, 6, 2011-05-07, 7060
2011/18, ripltools, 0.1.5, 6, 2011-05-07, 3120
2011/17, clipboard, 0.9.8, 16, 2011-04-28, 6918
2011/17, ripl-multi_line, 0.3.0, 11, 2011-04-28, 35541
2011/17, ripl-profiles, 0.2.0, 5, 2011-04-28, 2904
2011/17, ripltools, 0.1.4, 5, 2011-04-28, 2883
2011/17, zucker, 10, 11, 2011-04-28, 4632
2011/15, irbtools, 0.8.8, 19, 2011-04-17, 3793
2011/13, irbtools, 0.8.7, 18, 2011-03-28, 3738
2011/13, ripltools, 0.1.3, 4, 2011-03-28, 2979
2011/10, ripl-multi_line, 0.2.4, 10, 2011-03-10, 3545
2011/08, fancy_irb, 0.6.5, 6, 2011-02-23, 7876
2011/08, irbtools, 0.8.6, 17, 2011-02-23, 4012
2011/08, ripl-auto_indent, 0.1.4, 5, 2011-02-21, 3916
2011/08, ripl-multi_line, 0.2.3, 9, 2011-02-21, 3124
2011/06, blip, 1.1.0, 2, 2011-02-11, 5081
2011/06, clipboard, 0.9.7, 15, 2011-02-08, 5586
2011/06, clipboard, 0.9.6, 14, 2011-02-08, 3720
2011/06, ripltools, 0.1.2, 3, 2011-02-08, 2965
2011/05, has_many_booleans, 0.9.4, 4, 2011-02-06, 4395
2011/05, wirb, 0.2.4, 5, 2011-02-03, 7030
2011/05, wirb, 0.2.3, 4, 2011-02-03, 3035
2011/05, irbtools, 0.8.5, 16, 2011-01-31, 4001
2011/04, wirb, 0.2.2, 3, 2011-01-29, 3239
2011/04, clipboard, 0.9.5, 13, 2011-01-28, 4222
2011/04, wirb, 0.2.1, 2, 2011-01-28, 3055
2011/04, fancy_irb, 0.6.4, 5, 2011-01-27, 4178
2011/04, irbtools, 0.8.4, 15, 2011-01-27, 3353
2011/04, ripl-color_result, 0.3.0, 6, 2011-01-27, 3682
2011/04, wirb, 0.2.0, 1, 2011-01-27, 3102
2011/04, ripl-multi_line, 0.2.2, 8, 2011-01-25, 3317
2011/03, zucker, 9, 10, 2011-01-22, 5139
2011/02, blip, 1.0.0, 1, 2011-01-16, 4170
2011/02, clipboard, 0.9.4, 12, 2011-01-16, 4227
2011/02, ripl-rocket, 0.1.1, 2, 2011-01-14, 4419
2011/01, ripl-rocket, 0.1.0, 1, 2011-01-07, 3111
2011/01, ripltools, 0.1.1, 2, 2011-01-07, 3105
2011/01, unicode-display_width, 0.1.1, 2, 2011-01-05, 1439440
2011/01, fancy_irb, 0.6.3, 4, 2011-01-03, 3994
2011/01, unicode-display_width, 0.1.0, 1, 2011-01-03, 4088
2010/51, ripl-profiles, 0.1.4, 4, 2010-12-20, 3405
2010/50, ripl-auto_indent, 0.1.3, 4, 2010-12-18, 3447
2010/50, ripl-color_streams, 0.1.2, 3, 2010-12-16, 157353
2010/50, ripl-profiles, 0.1.2, 3, 2010-12-16, 3164
2010/50, ripl-short_errors, 0.1.0, 1, 2010-12-16, 163452
2010/50, ripltools, 0.1.0, 1, 2010-12-16, 3326
2010/50, irbtools, 0.8.3, 14, 2010-12-15, 3962
2010/50, clipboard, 0.9.3, 11, 2010-12-14, 4487
2010/50, ripl-auto_indent, 0.1.2, 3, 2010-12-13, 3069
2010/50, ripl-color_result, 0.2.0, 5, 2010-12-13, 3449
2010/49, ripl-multi_line, 0.2.1, 7, 2010-12-12, 3578
2010/49, ripl-profiles, 0.1.1, 2, 2010-12-09, 3072
2010/49, ripl-profiles, 0.1.0, 1, 2010-12-09, 3039
2010/49, ripl-color_streams, 0.1.1, 2, 2010-12-08, 3068
2010/48, fresh, 0.2.0, 2, 2010-12-03, 3607
2010/48, ripl-auto_indent, 0.1.1, 2, 2010-12-03, 3045
2010/48, ripl-fresh, 0.2.0, 4, 2010-12-03, 3201
2010/48, ripl-multi_line, 0.2.0, 6, 2010-12-03, 3148
2010/48, ripl-auto_indent, 0.1.0, 1, 2010-11-30, 3033
2010/47, ripl-fresh, 0.1.2, 3, 2010-11-25, 3139
2010/47, ripl-fresh, 0.1.1, 2, 2010-11-25, 3076
2010/47, fresh, 0.1.0, 1, 2010-11-24, 3564
2010/47, ripl-fresh, 0.1.0, 1, 2010-11-24, 3094
2010/46, clipboard, 0.9.2, 10, 2010-11-18, 4430
2010/46, ripl-color_result, 0.1.3, 4, 2010-11-18, 3075
2010/46, ripl-multi_line, 0.1.4, 5, 2010-11-18, 3125
2010/46, irbtools, 0.8.2, 13, 2010-11-17, 5583
2010/46, ripl-color_result, 0.1.2, 3, 2010-11-17, 3090
2010/46, ripl-color_streams, 0.1.0, 1, 2010-11-17, 3069
2010/46, ripl-multi_line, 0.1.3, 4, 2010-11-17, 3106
2010/46, ripl-color_result, 0.1.1, 2, 2010-11-15, 3067
2010/45, fancy_irb, 0.6.2, 3, 2010-11-14, 4600
2010/45, ripl-color_result, 0.1.0, 1, 2010-11-14, 3069
2010/45, fancy_irb, 0.6.1, 2, 2010-11-12, 3692
2010/45, ripl-multi_line, 0.1.2, 3, 2010-11-12, 3173
2010/45, fancy_irb, 0.6.0, 1, 2010-11-10, 3778
2010/45, irbtools, 0.8.1, 12, 2010-11-10, 5867
2010/45, ripl-multi_line, 0.1.1, 2, 2010-11-09, 3100
2010/45, ripl-multi_line, 0.1.0, 1, 2010-11-09, 3096
2010/44, pws, 0.1.3, 5, 2010-11-02, 3097
2010/44, pws, 0.1.2, 4, 2010-11-02, 3082
2010/44, pws, 0.1.1, 3, 2010-11-01, 3106
2010/44, pws, 0.1.0.pre, 1, 2010-11-01, 2521
2010/44, pws, 0.1.0, 2, 2010-11-01, 3092
2010/41, clipboard, 0.9.1, 9, 2010-10-14, 4741
2010/41, clipboard, 0.9.0, 8, 2010-10-13, 4044
2010/41, irbtools, 0.8.0, 11, 2010-10-12, 3905
2010/41, irbtools-more, 0.3.1, 2, 2010-10-12, 3813
2010/41, irbtools-more, 0.3.0, 1, 2010-10-12, 3392
2010/40, irbtools, 0.7.4, 10, 2010-10-09, 3520
2010/40, irbtools, 0.7.3, 9, 2010-10-08, 3428
2010/40, irbtools, 0.7.2, 8, 2010-10-07, 3574
2010/40, irbtools, 0.7.1, 7, 2010-10-06, 3591
2010/40, irbtools, 0.7.0, 6, 2010-10-06, 3374
2010/40, irbtools, 0.1.0, 5, 2010-10-06, 3401
2010/40, irbtools, 0.0.4, 4, 2010-10-06, 3347
2010/40, zucker, 8, 9, 2010-10-06, 5449
2010/40, irbtools, 0.0.3, 3, 2010-10-05, 3375
2010/40, irbtools, 0.0.2, 2, 2010-10-05, 3370
2010/40, irbtools, 0.0.1, 1, 2010-10-05, 3382
2010/39, clipboard, 0.8.4, 7, 2010-10-03, 4678
2010/39, clipboard, 0.8.3, 6, 2010-10-03, 3951
2010/39, clipboard, 0.8.2, 5, 2010-10-03, 3942
2010/39, clipboard, 0.8.1, 4, 2010-10-03, 4024
2010/39, clipboard, 0.8.0, 3, 2010-10-03, 4037
2010/39, zucker, 7, 8, 2010-10-03, 3205
2010/39, zucker, 6, 7, 2010-10-03, 3160
2010/39, clipboard, 0.7.0, 2, 2010-10-01, 4003
2010/39, clipboard, 0.6.0, 1, 2010-10-01, 4039
2010/39, requirements, 1.0.0, 1, 2010-10-01, 4918
2010/35, zucker, 5, 6, 2010-09-03, 3152
2010/35, zucker, 4, 5, 2010-09-01, 3152
2010/32, zucker, 3, 4, 2010-08-14, 3143
2010/31, zucker, 2, 3, 2010-08-07, 3172
2010/31, zucker, 1, 2, 2010-08-06, 3169
2010/31, zucker, 0.9, 1, 2010-08-05, 3144
2010/29, has_many_booleans, 0.9.3, 3, 2010-07-23, 3570
2010/27, has_many_booleans, 0.9.1, 2, 2010-07-08, 3511
2010/27, has_many_booleans, 0.9, 1, 2010-07-08, 3470
