name, version, created, downloads
ownership, 0.2.0, 2022-04-26, 14280
ownership, 0.1.2, 2022-03-12, 11012
ownership, 0.1.1, 2019-10-27, 104278
ownership, 0.1.0, 2017-11-06, 3717
