name, version, created, downloads
libffm, 0.2.2, 2022-12-26, 152
libffm, 0.2.1, 2021-05-23, 1957
libffm, 0.2.0, 2021-05-17, 1364
libffm, 0.1.1, 2020-11-29, 1186
libffm, 0.1.0, 2020-11-29, 1039
