name, version, created, downloads
archer-rails, 0.3.0, 2022-01-11, 92349
archer-rails, 0.2.3, 2021-08-03, 2495
archer-rails, 0.2.2, 2021-01-07, 2535
archer-rails, 0.2.1, 2020-11-24, 1450
archer-rails, 0.2.0, 2020-04-09, 506661
archer-rails, 0.1.1, 2018-10-23, 12052
archer-rails, 0.1.0, 2018-10-23, 1492
